date,site,Sector,Band,traffic_gb,PRB,availability,Lat,Lon
6/11/2025,JLNURADJI_MT,3,L18,127.52,70.44,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,1,L21,98.29,49.38,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,2,L21,60.11,37.26,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,3,L21,134.79,63.48,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,1,L18,88.65,37.88,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,1,L21,71.7,32.14,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,1,L18,26.43,25.45,100,106.61728,-6.17182
6/11/2025,JLNURADJI_MT,1,L21,37.8,27.27,100,106.61728,-6.17182
6/11/2025,KARANG_ANYAR_TGR_PL,1,L18,205.16,50.85,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,2,L18,225.23,66.4,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,3,L18,137.84,47.39,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,1,L9,13.76,14.43,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,2,L9,81.03,43,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,3,L9,51.43,29.58,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,1,L21,196.55,47.72,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,2,L21,152.18,58.25,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,3,L21,90.85,40.58,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,1,L18,43.48,34.29,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,2,L18,71.85,45.49,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,3,L18,45.24,32.06,99.95,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,1,L21,83.92,31.43,99.94,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,2,L21,90.36,43.8,99.94,106.64416,-6.15998
6/11/2025,KARANG_ANYAR_TGR_PL,3,L21,48.83,36.57,99.94,106.64416,-6.15998
6/11/2025,JLPEMBANGUNAN3_ST,1,L18,126.87,51.28,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,2,L18,120.2,45.94,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,3,L18,149.09,41.79,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,1,L9,46.59,32.04,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,2,L9,24.37,17.28,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,3,L9,24.71,16.07,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,1,L21,82.11,45.16,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,2,L21,99.57,46.02,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,3,L21,107.09,44.16,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,1,L18,29.56,33.08,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,2,L18,61.77,40.82,100,106.65313,-6.15948
6/11/2025,JLPEMBANGUNAN3_ST,3,L18,21.5,35.18,100,106.65313,-6.15948
6/11/2025,SURYA_BAHARI_MT,1,L9,20,24.5,100,106.56786,-6.0366
6/11/2025,SURYA_BAHARI_MT,2,L9,5.18,8.51,100,106.56786,-6.0366
6/11/2025,SURYA_BAHARI_MT,3,L9,20.66,11.99,100,106.56786,-6.0366
6/11/2025,TEGAL_ANGUS_PL,1,L9,7.39,10.73,100,106.65879,-6.05003
6/11/2025,TEGAL_ANGUS_PL,2,L9,37.57,35.17,100,106.65879,-6.05003
6/11/2025,TEGAL_ANGUS_PL,3,L9,2.57,6.47,100,106.65879,-6.05003
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L9,34.91,24.08,100,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L9,23.68,19.95,100,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L9,12.06,12.85,100,106.62722,-6.16889
6/11/2025,KEDAUNGBARAT_TGN_MT,1,L18,177.94,59.17,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,2,L18,80.88,27.78,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,3,L18,186.4,62.36,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,1,L21,117.31,51.72,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,2,L21,112.37,31.82,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,3,L21,123.3,57.07,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,1,L9,10.79,10.81,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,2,L9,2.42,6.47,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,3,L9,64.15,39.05,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,1,L18,63.75,42.76,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,2,L18,9.71,18.06,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,3,L18,52.86,45.99,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,1,L21,53.28,39.74,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,2,L21,11.27,20.47,100,106.61057,-6.12527
6/11/2025,KEDAUNGBARAT_TGN_MT,3,L21,49.39,44.38,100,106.61057,-6.12527
6/11/2025,TANJUNGANOMMAUK_ST,1,L18,76.03,28.68,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,2,L18,74.66,31.3,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,3,L18,30.04,16.72,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,1,L21,49.49,22.67,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,2,L21,66.56,28.74,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,3,L21,8.49,11.31,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,1,L18,21.96,25.94,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,2,L18,44.07,24.4,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,3,L18,4.81,24.39,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,1,L21,16.4,26.66,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,2,L21,61.97,32.51,100,106.53394,-6.02572
6/11/2025,TANJUNGANOMMAUK_ST,3,L21,15.84,33.43,100,106.53394,-6.02572
6/11/2025,KOHOD_TGN1_PL,2,L18,108.62,37.97,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,3,L18,207.19,51.37,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,2,L21,84.03,33.15,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,3,L21,193.04,49.82,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,1,L9,31.43,28.65,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,2,L9,6.04,9.06,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,3,L9,22.09,20.77,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,1,L18,159.05,43.15,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,1,L21,74.38,32.92,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,2,L18,30.69,28.55,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,3,L18,40.09,36.36,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,2,L21,27.3,30.34,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,3,L21,67.98,41.83,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,1,L18,36.72,28.65,100,106.62997,-6.04465
6/11/2025,KOHOD_TGN1_PL,1,L21,30.69,25.91,100,106.62997,-6.04465
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L18,157.53,60.14,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L18,244.13,80.51,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L18,122.61,43.14,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L21,144.4,52.79,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L21,219.19,76.51,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L21,103.14,38.28,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L18,92.25,43.25,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L18,172.9,71.46,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L18,46.51,26.95,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L21,80.47,39.63,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L21,206.24,72.39,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L21,67.84,30.82,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L18,226.67,80.93,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L18,154.77,62.97,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L18,259.81,74.11,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L21,209.5,79.15,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L21,121.7,55.6,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L21,198.96,75.85,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L18,127.59,65.1,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L18,110.87,52.74,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L18,92.34,69.86,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,1,L21,148.88,65.18,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,2,L21,133.22,52.65,99.95,106.62722,-6.16889
6/11/2025,JLNOTISTA_TANGERANG_TB,3,L21,148.89,67.44,99.95,106.62722,-6.16889
6/11/2025,SUKAMANAH5_TB,1,L18,173.09,73.24,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,2,L18,117.31,36.26,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,3,L18,122.59,38.37,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,1,L21,172.39,63.26,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,2,L21,75.14,35.34,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,3,L21,97.04,32.16,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,1,L9,13.09,16.6,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,2,L9,20.16,21.91,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,3,L9,49.53,38.03,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,1,L18,69.72,62.05,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,2,L18,28.04,29.03,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,3,L18,27.88,23.11,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,1,L21,100.69,58.2,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,2,L21,43.6,35.89,100,106.63723,-6.18132
6/11/2025,SUKAMANAH5_TB,3,L21,47,25.68,100,106.63723,-6.18132
6/11/2025,KARANGSARI_TGR_MT,1,L18,87.38,31.61,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,2,L18,154.04,58.2,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,3,L18,149.33,65.24,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,1,L21,25.17,22.71,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,2,L21,130.44,52.01,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,3,L21,105.95,56.5,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,1,L9,0.9,4.67,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,2,L9,64.35,37.65,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,3,L9,61.12,48.94,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,1,L18,15.64,20.28,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,2,L18,37.44,41.79,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,3,L18,41.78,47.22,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,1,L21,21.36,24.79,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,2,L21,57.93,45.89,100,106.63532,-6.1564
6/11/2025,KARANGSARI_TGR_MT,3,L21,81.65,48.67,100,106.63532,-6.1564
6/11/2025,JALANWAHANARAYA_MT,1,L18,94.53,55.47,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,2,L18,132.72,54.77,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,3,L18,165.39,57.27,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,1,L9,17.48,28.97,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,2,L9,6.71,12.48,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,3,L9,13.96,17.03,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,1,L18,86.28,52.06,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,2,L18,90.56,46.53,100,106.9371,-6.34481
6/11/2025,JALANWAHANARAYA_MT,3,L18,97.89,56.31,100,106.9371,-6.34481
6/11/2025,MI_JATI_SAMPURNA010_BL,1,L18,196.82,59,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,2,L18,252.77,80.55,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,3,L18,191.65,56.57,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,1,L21,154.78,55.46,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,2,L21,197.58,75.89,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,3,L21,158.81,52.17,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,1,L9,118.35,52.17,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,2,L9,41.52,24.93,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,3,L9,38.34,21.06,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,1,L18,66.87,45.3,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,2,L18,133.2,77.36,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,3,L18,71.27,43.7,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,1,L21,93.17,43.42,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,2,L21,158.15,74.71,100,106.92332,-6.36363
6/11/2025,MI_JATI_SAMPURNA010_BL,3,L21,96.32,46.57,100,106.92332,-6.36363
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,1,L18,152.56,68.24,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,2,L18,123.75,39.78,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,3,L18,166.9,64.64,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,1,L9,53.85,32.8,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,2,L9,26.34,19.16,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,3,L9,33.96,27.11,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,1,L21,125.36,61.68,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,2,L21,90.88,33.48,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,3,L21,135.88,58.54,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,1,L18,107.02,61.25,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,2,L18,79.8,30.69,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,3,L18,126.33,55.21,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,1,L21,95.08,65.16,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,2,L21,21.89,16.29,100,106.91281,-6.369
6/11/2025,KRANGGAN_PERMAI_BKS1_GH,3,L21,70.46,45.12,100,106.91281,-6.369
6/11/2025,MI_PONDOKKELAPA15_BL,1,L18,104.73,52.2,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,2,L18,134.79,73.07,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,3,L18,75.97,45.38,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,1,L21,63.51,48.06,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,2,L21,133.67,69.33,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,3,L21,53.5,38.73,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,1,L18,42.64,41.02,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,2,L18,80.45,57.16,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,3,L18,25.69,26.87,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,1,L21,37.81,36.62,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,2,L21,97.67,57.15,100,106.94174,-6.23852
6/11/2025,MI_PONDOKKELAPA15_BL,3,L21,27.41,33.12,100,106.94174,-6.23852
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L18,123.17,38.95,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L18,136.51,52.33,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L18,106.04,37.25,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L21,123.57,36.96,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L21,131.37,49.64,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L21,104.25,36.49,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L18,27.09,24.34,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L18,35.21,29.48,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L18,27.22,19.61,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L21,42.91,23.03,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L21,82.83,36.88,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L21,48.14,24.16,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L18,82.03,31.84,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L18,181.39,52.06,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L18,107.74,31.94,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L21,55.04,26.96,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L21,135.73,43.74,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L21,57.03,24.22,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L18,15.73,16.96,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L18,44.64,27.69,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L18,29.2,19.24,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,1,L21,21.13,18.02,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,2,L21,76.03,32.07,99.68,106.95119,-6.22336
6/11/2025,BINTARA_IVBEKASI_BARAT_PL,3,L21,53.3,24.89,99.68,106.95119,-6.22336
6/11/2025,BINTARAGGKEMIRI_MT,1,L18,54.82,16.03,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L18,179.26,57.57,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L18,63.97,20.23,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L21,58.22,16.11,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L21,174.53,53.09,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L21,79.74,22.1,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L18,3.84,6.82,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L18,72.68,39.98,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L18,21.57,13.67,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L21,4.17,6.72,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L21,132.05,45.32,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L21,23.75,12.52,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L18,104.68,23.33,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L18,156.44,44.65,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L18,120.52,27.7,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L21,81.32,23.24,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L21,123.87,43.69,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L21,43.87,17.7,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L18,11.44,9.15,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L18,46.17,29.57,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L18,13.38,12.59,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,1,L21,14.45,9.98,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,2,L21,69.25,32.14,100,106.96597,-6.22665
6/11/2025,BINTARAGGKEMIRI_MT,3,L21,10.68,10.17,100,106.96597,-6.22665
6/12/2025,RAWADAS_PDKOPI_BL,1,L18,161.75,44.14,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,2,L18,190.87,54.13,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,3,L18,65.04,17.43,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,1,L9,12.34,8.28,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,2,L9,30.52,27.4,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,3,L9,51.89,31.15,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,1,L21,143.13,44.67,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,2,L21,137.31,48.34,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,3,L21,33.98,13.84,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,1,L18,49.23,29.42,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,2,L18,68.47,40.5,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,3,L18,8,10.18,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,1,L21,72.02,30.53,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,2,L21,105.91,42.25,100,106.9433,-6.23028
6/12/2025,RAWADAS_PDKOPI_BL,3,L21,3,7.21,100,106.9433,-6.23028
6/12/2025,MI_STASIUNCAKUNG_BM,1,L18,67.45,28.11,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,2,L18,182.16,67.3,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,3,L18,54.18,37.88,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,1,L21,68.91,30.59,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,2,L21,161.38,69.95,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,3,L21,55.65,41.29,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,1,L18,19.22,22.89,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,2,L18,76.17,66.5,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,3,L18,30.44,38.59,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,1,L21,36.92,24.51,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,2,L21,108.21,65.24,100,106.95145,-6.21881
6/12/2025,MI_STASIUNCAKUNG_BM,3,L21,30.74,38.49,100,106.95145,-6.21881
6/12/2025,KOJATRADEMALL_MC,1,L18,21.47,45.29,54.53,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,2,L18,32.6,39.11,54.53,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,3,L18,19.71,41.04,54.28,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,1,L21,14.82,37,54.54,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,2,L21,10.46,30.77,54.54,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,3,L21,11.84,33.55,54.46,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,1,L18,3.41,31.55,54.54,106.91608,-6.12281
6/12/2025,KOJATRADEMALL_MC,2,L18,3.26,27.71,54.54,106.91608,-6.12281
